KLN_ADJ;Keladi;Keladi;Keladi;Keladi;Keladi;Keladi;Keladi;Keladi;Keladi;Keladi;Keladi;??????;Keladi;x;;
KMT;Koch;Koch;Koch;Koch;Koch;Koch;Koch;Koch;Koch;Koch;Koch;???;Koch;x;;
KMT_ADJ;Koch;Koch;Koch;Koch;Koch;Koch;Koch;Koch;Koch;Koch;Koch;???;Koch;x;;
KNI;The Knights;les Chevaliers;die Ritter;Rycerze;los Caballeros;Cavalieri;lovagok;rytíri;lovagok;de Ridders;os cavaleiros;??????;ritarit;x;;
KNI_ADJ;Knights_;Chevaliers;Ritter-;Rycerze;Caballeros;Cavaliere;Knights_;Knights_;Knights_;Knights_;Cavaleiros;???????_;Knights_;x;;
KNI_democracy;Saint John;Saint Jean;St. Johannes;Swiety Jan;San Juan;San Giovanni;Saint John;Saint John;Saint John;Saint John;São João;????-????;Saint John;x;;
KNI_democracy_ADJ;Saint John's;Saint John's;St. Johannes-;Swietego Jana;Sanjuanés;San Giovanni;Szent János;Saint John je;Szent János;Saint John's;São João;????-?????;Saint Johnin;x;;
KNI_proletarian_dictatorship;The Hospitaller Proletariate;Le proletariaire hospitalier;Dem Hospitaliter Proletariat;Szpitalny Proletariate;El Proletariado Hospitalario;il Proletariato Ospitaliero;A Kórházi proletariátus;Hospitaller Proletariate;A Kórházi proletariátus;de Hospitaal proletariaat;O Proletariado Hospitalar;??????????? ????????????;Hospitaller Proletariate;x;;
KNI_proletarian_dictatorship_ADJ;Hospitaller;Hôpital;Hospitaliter;Szpitalny;Hospitalario;Ospitaliero;Máltai lelkész;Hospitaller;Máltai lelkész;hospitaler;Hospitalar;???????????;Hospitaller;x;;
KOJ;Jerusalem;Jérusalem;Jerusalem;Jerozolima;Jerusalén;Gerusalemme;Jeruzsálem;Jeruzalém;Jeruzsálem;Jeruzalem;Jerusalém;?????????;Jerusalem;x;;
KOJ_ADJ;Jerusalemite;Jérusalemite;Jerusalemiten;Jerusalemite;Jerusalemite;Gerosolimitano;jeruzsálemi;jeruzalémské;jeruzsálemi;Jeruzalemiet;Jerusalemite;???????????;Jerusalemite;x;;
KOL;Cologne;Eau de Cologne;Köln;Kolonia;Colonia;Colonia;kölni;kolínská;kölni;Keulen;Colônia;????????;Köln;x;;
KOL_ADJ;Colognian;Colognien;Kölnisch;Colognian;Colognian;Colono;Colognian;Colognian;Colognian;kölsch;Colognian;?????????;Colognian;x;;
KON;Kongo;Kongo;Kongo;Kongo;Kongo;Kongo;Kongo;Kongo;Kongo;Kongo;Kongo;?????;Kongo;x;;
KON_ADJ;Kongolese;Kongolais;Kongolese;Kongolese;Kongolese;Kongolese;Kongolese;Kongolese;Kongolese;Kongolese;Congolês;?????????;Kongolese;x;;
KRK;Carnatic;Carnatic;Karnisch;Carnatic;Carnal;Carnatic;Carnatic;Carnatic;Carnatic;Carnatic;Carnal;????????;Carnatic;x;;
KRK_ADJ;Carnatic;Carnatic;Karnisch;Carnatic;Carnal;Carnatic;Carnatic;Carnatic;Carnatic;Carnatic;Carnal;????????;Carnatic;x;;
KRW;Karagwe;Karagwe;Karagwe;Karagwe;Karagwe;Karagwe;Karagwe;Karagwe;Karagwe;Karagwe;Karagwe;???????;Karagwe;x;;
KRW_ADJ;Karagwean;Karagwean;Karagwean;Karagwean;Karagwean;Karagwean;Karagwean;Karagwean;Karagwean;Karagwean;Karagwean;?????????;Karagwean;x;;
KSJ;Kasanje;Kasanje;Kasanje;Kasanje;Kasanje;Kasanje;Kasanje;Kasanje;Kasanje;Kasanje;Kasanje;??????;Kasanje;x;;
KSJ_ADJ;Kasanjean;Kasanjean;Kasanjean;Kasanjean;Kasanjean;Kasanjean;Kasanjean;Kasanjean;Kasanjean;Kasanjean;Kasanjean;????????;Kasanjean;x;;
KTH;Ceylon;Ceylon;Ceylon;Ceylon;Ceilán;Ceylon;Ceylon;Cejlon;Ceylon;Ceylon;Ceilão;??????;Ceylon;x;;
KTH_ADJ;Ceylonese;Ceylan;Ceylonese;Cejlonski;Ceylanés;cingalese;ceyloni;cejlonský;ceyloni;Ceylons;Ceylonese;??????????;Ceylonese;x;;
KUB;Kuba;Kuba;Kuba;Kuba;Kuba;Kuba;Kuba;Kuba;Kuba;Kuba;Kuba;????;Kuba;x;;
KUB_ADJ;Kuban;Kuban;Kuban;Kuban;Kuban;Kuban;Kuban;Kuban;Kuban;Kuban;Kuban;??????;Kuban;x;;
KUR;Kurland;Kurland;Kurland;Kurland;Kurland;Kurland;Kurland;Kurland;Kurland;Kurland;Kurland;?????????;Kurland;x;;
KUR_ADJ;Couronian;Couronian;Couronisch;Couronian;Couronian;Couronian;Couronian;Couronian;Couronian;Couronian;Couronian;????????;Couronian;x;;
KZB;Kazembe;Kazembe;Kazembe;Kazembe;Kazembe;Kazembe;Kazembe;Kazembeová;Kazembe;Kazembe;Kazembe;???????;Kazembe;x;;
KZB_ADJ;Kazembe;Kazembe;Kazembe;Kazembe;Kazembe;Kazembe;Kazembe;Kazembeová;Kazembe;Kazembe;Kazembe;???????;Kazembe;x;;
KZH;Kazakh;Kazakh;Kasachstan;kazachski;Kazakh;Kazakh;kazah;kazašský;kazah;Kazachse;Cazaque;?????????;Kazakstanin;x;;
KZH_ADJ;Kazakh;Kazakh;Kasachstan;kazachski;Kazakh;kazako;kazah;kazašský;kazah;Kazachse;Cazaque;?????????;Kazakstanin;x;;
LAN;Lancaster;Lancaster;Lancaster;Lancaster;Lancaster;Lancaster;Lancaster;Lancaster;Lancaster;Lancaster;Lancaster;?????????;Lancaster;x;;
LAN_ADJ;Lancastrian;Lancastre;Lancastrian;Lancastrian;Lancastrian;di Lancaster;lancasteri;Lancastrian;lancasteri;Lancastriaaans;Lancaster;?????????????;Lancastrian;x;;
LAU;Lauenburg;Lauenburg;Lauenburg;Lauenburg;Lauenburg;Lauenburg;Lauenburg;Lauenburg;Lauenburg;Lauenburg;Lauenburg;?????????????;Lauenburg;x;;
LAU_ADJ;Lauenburger;Lauenburger;Lauenburger;Lauenburger;Lauenburger;Lauenburger;Lauenburger;Lauenburger;Lauenburger;Lauenburger;Lauenburger;???????????;Lauenburger;x;;
LDU;Lundu;Lundu;Lundu;Lundu;Lundu;Lundu;Lundu;Lundu;Lundu;lundu;Lundu;?????;Lundu;x;;
LDU_ADJ;Lunduan;Lunduan;Lunduan;Lunduan;Lunduan;Lunduan;Lunduan;Lunduan;Lunduan;Lunduan;Lunduan;???????;Lunduan;x;;
LEI;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;????????;Leinster;x;;
LEI_ADJ;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;Leinster;????????;Leinster;x;;
LEN;Lenape;Lenape;Lenape;Lenape;Lenape;Lenape;Lenape;Lenape;Lenape;Lenape;Lenape;??????;Lenape;x;;
LEN_ADJ;Lenape;Lenape;Lenape;Lenape;Lenape;Lenape;Lenape;Lenape;Lenape;Lenape;Lenape;??????;Lenape;x;;
LIE;Liège;Lige;Lüttich;Lenny;Lieja;Liegi;Liège;Liège;Liège;Liège;Liège;??????;Liège;x;;
LIE_ADJ;Liegian;Liegian;Liegian;Liegian;Liejano;Liegian;Liegian;Liegian;Liegian;Liegian;Liegiano;???????;Liegian;x;;
LIV;The Livonian Order;L'Ordre Livonien;Der Livländischen Orden;inflanckiemu;La Orden de Livonia;dell'Ordine di Livonia;livóniai rendelés;Livonského rádu;livóniai rendelés;het Lijflandse Orde;A Ordem Livoniana;????????? ?????;ritarikunnan;x;;
LIV_ADJ;Livonian;Livonie;Livonisch;inflancka;Livonian;Livonian;liv;Livonian;liv;Livonian;Livonian;?????????;Liivin;x;;
LIV_democracy;Livonia;Livonie;Livonia;Inflanty;Livonia;Livonia;Livonia;Livonia;Livonia;Lijfland;Livonia;???????;Livonia;x;;
LIV_proletarian_dictatorship;The Livonian Proletariate;Le prolétarien de Livonie;Das Livonische Proletariat;liwski Proletariate;El Proletariado de Livonia;il proletariato di Livonia;livóniai proletariátus;Livonian Proletariate;livóniai proletariátus;het Lijflandse proletariaat;O Proletariato Livoniano;????????? ????????????;Liivin Proletariate;x;;
LNA;Lan Na;Lan Na;Lan Na;Lan Na;Lan Na;lan Na;Lan Na;Na Lan;Lan Na;Lan Na;Lan Na;?????;Lan Na;x;;
LNA_ADJ;Lan Na;Lan Na;Lan Na;Lan Na;Lan Na;lan Na;Lan Na;Na Lan;Lan Na;Lan Na;Lan Na;?????;Lan Na;x;;
LND;Lunda;Lunda;Lunda;Lunda;Lunda;Lunda;Lunda;Lunda;Lunda;Lunda;Lunda;?????;Lunda;x;;
LND_ADJ;Lundan;Lundan;Lundan;Lundan;Lundan;Lundan;Lundan;Lundan;Lundan;Lundan;Lundan;??????;Lundan;x;;
LOA;Loango;Loango;Loango;Loango;Loango;Loango;Loango;Loango;Loango;Loango;Loango;??????;Loango;x;;
LOA_ADJ;Loangoan;Loangoan;Loangoan;Loangoan;Loangoan;Loangoan;Loangoan;Loangoan;Loangoan;Loangoan;Loangoan;????????;Loangoan;x;;
LOR;Lorraine;Lorraine;Lothringen;Lorraine;Lorena;Lorena;Lorraine;Lorraine;Lorraine;Lotharingen;Lorena;??????????;lothringen;x;;
LOR_ADJ;Lorrainian;Lorrainien;Lorrainianisch;Lorrainian;Lorrainian;lorenese;Lorrainian;Lorrainian;Lorrainian;Lorrainian;Lorrainiano;??????????;Lorrainian;x;;
LOU;Louisiana;Louisiane;Louisiana;Louisiana;Luisiana;Louisiana;Louisiana;Louisiana;Louisiana;Louisiana;Louisiana;????????;Louisiana;x;;
LOU_ADJ;Louisianan;Louisianan;Louisianan;Louisianan;Louisianan;Louisiano;Louisianan;Louisianan;Louisianan;Louisianan;Louisianan;??????????;Louisianan;x;;
LBX;Luba;Luba;Luba;Luba;Luba;Luba;Luba;Luba;Luba;Luba;Luba;????;Luba;x;;
LBX_ADJ;Luban;Luban;Luban;Luban;Luban;Luban;Luban;Luban;Luban;Luban;Luban;??????;Luban;x;;
LUN;Luneburg;Luneburg;Lüneburg;Lüneburg;Lüneburg;Lüneburg;Luneburg;Luneburg;Luneburg;Luneburg;Luneburg;????????;Luneburg;x;;
LUN_ADJ;Luneburgian;Luneburgien;Lüneburgisch;Luneburgian;Luneburgian;Luneburgian;Luneburgian;Luneburgian;Luneburgian;Luneburgian;Luneburgian;???????????;Luneburgian;x;;
LXA;Lan Xang;Lan Xang;Lan Xang;Lan Xang;Lan Xang;lan Xang;Lan Xang;Lan Xang;Lan Xang;Lan Xang;Lan Xang;???????;Lan Xang;x;;
LXA_ADJ;Lan Xangi;Lan Xangi;Lan Xangi;Lan Xangi;Lan Xangi;lan Xangi;Lan Xangi;Lan Xangi;Lan Xangi;Lan Xangi;Lan Xangi;??? ?????;Lan Xangi;x;;
MAB;Malabar;Malabar;Malabar;Malabar;Malabar;Malabar;Malabar;Malabar;Malabar;Malabar;Malabar;???????;Malabar;x;;
MAB_ADJ;Malabar;Malabar;Malabar;Malabar;Malabar;Malabar;Malabar;Malabar;Malabar;Malabar;Malabar;???????;Malabar;x;;
MAE;Maeda;Maeda;Maeda;Maeda;Maeda;Maeda;Maeda;Maeda;Maeda;Maeda;Maeda;?????;Maeda;x;;
MAE_ADJ;Maeda;Maeda;Maeda;Maeda;Maeda;Maeda;Maeda;Maeda;Maeda;Maeda;Maeda;?????;Maeda;x;;
MAG;Magdeburg;Magdebourg;Magdeburg;Magdeburg;Magdeburgo;Magdeburg;Magdeburg;Magdeburg;Magdeburg;Magdeburg;Magdeburg;?????????;Magdeburg;x;;
MAG_ADJ;Magdeburgian;Magdeburgien;Magdeburgisch;magdeburskiego;Magdeburgian;Magdeburgian;Magdeburgian;Magdeburgian;Magdeburgian;Magdeburgian;Magdeburgiano;????????????;Magdeburgian;x;;
MAH;Mahican;Mahican;Mahican;mohikanie;Mahican;mahican;Mahican;Mahican;Mahican;Mahican;Mahican;????????;mahicanit;x;;
MAH;Mahican;Mahican;Mahican;mohikanie;Mahican;mahican;Mahican;Mahican;Mahican;Mahican;Mahican;????????;mahicanit;x;;
MAH_ADJ;Mahican;Mahican;Mahican;mohikanie;Mahican;mahican;Mahican;Mahican;Mahican;Mahican;Mahican;????????;mahicanit;x;;
MAH_ADJ;Mahicani;Mahicani;Mahicani;Mahicani;Mahicani;Mahicani;Mahicani;Mahicani;Mahicani;Mahicani;Mahicani;????????;Mahicani;x;;
MAI;Mainz;Mayence;Mainz;Moguncja;Maguncia;Magonza;Mainz;Mainz;Mainz;Mainz;Mainz;?????;Mainz;x;;
MAI_ADJ;Mainzian;Mainzian;Mainz;Mainzian;Mainzian;Magonzano;Mainzian;Mainzian;Mainzian;Mainzian;Mainzian;????????;Mainzian;x;;
MAJ;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;Majapahit;????????;Majapahit;x;;
MAJ_ADJ;Majapahiti;Majapahiti;Majapahiti;Majapahiti;Majapahiti;Majapahiti;Majapahiti;Majapahiti;Majapahiti;Majapahiti;Majapahiti;?????????;Majapahiti;x;;
MAL;Mali;Mali;Mali;Mali;Mali;Mali;Mali;Mali;Mali;Mali;Mali;????;Mali;x;;
MAL_ADJ;Malian;Malien;Malisch;Mali;Mali;Mali;mali;Malian;mali;Malinees;Maliano;?????????;Malin;x;;
MAR;Maharashtra;Maharashtra;Maharashtra;Maharasztra;Maharashtra;Maharashtra;Maharashtra;Maharashtra;Maharashtra;Maharashtra;Maharashtra;??????????;Maharashtra;x;;
MAR_ADJ;Maharashtran;Maharashtran;Maharashtran;Maharashtran;Maharashtran;Maharashtran;Maharashtran;Maharashtran;Maharashtran;Maharashtran;Maharashtran;???????????;Maharashtran;x;;
MAY;The Maya;Les mayas;Die Maya;Majowie;Los mayas;i Maya;a Maya;Maya;a Maya;de Maya's;Os maias;????;Maya;x;;
MAY_ADJ;Maya;Maya;Maya;Maya;maya;maya;Maya;Maya;Maya;Maya;Maya;????;maya;x;;
MAZ;Mazovia;Mazovia;Masowien;Mazowsze;Mazovia;Mazovia;Mazóvia;Mazovsko;Mazóvia;Mazovië;Mazovia;???????;Masovia;x;;
MAZ_ADJ;Mazovian;Mazovien;Masowisch;Mazowieckie;Mazoviano;Mazovian;Mazovian;mazovských;Mazovian;Mazovian;Mazoviano;??????????;Mazovian;x;;
MBA;Mombasa;Mombasa;Mombasa;Mombasa;Mombasa;Mombasa;Mombasa;Mombasa;Mombasa;Mombasa;Mombasa;???????;Mombasa;x;;
MBA_ADJ;Mombasa;Mombasa;Mombasa;Mombasa;Mombasa;Mombasa;Mombasa;Mombasa;Mombasa;Mombasa;Mombasa;???????;Mombasa;x;;
MCH;Manchu;Manchu;Manchu;Manchu;Manchu;mancese;mandzsu;Manchu;mandzsu;Manchu;manchu;????????????;Manchu;x;;
MCH_ADJ;Manchu;Manchu;Manchu;Manchu;Manchu;mancese;mandzsu;Manchu;mandzsu;Manchu;manchu;????????????;Manchu;x;;
MDI;Mogadishu;Mogadiscio;Mogadischu;Mogadiszu;Mogadisio;Mogadiscio;Mogadishu;Mogadišo;Mogadishu;Mogadishu;Mogadíscio;????????;Mogadishu;x;;
MDI_ADJ;Mogadishu;Mogadiscio;Mogadischu;Mogadiszu;Mogadisio;Mogadiscio;Mogadishu;Mogadišo;Mogadishu;Mogadishu;Mogadíscio;????????;Mogadishu;x;;
MEM;Memmingen;Memmingen;Memmingen;Memmingen;Memmingen;Memmingen;Memmingen;Memmingen;Memmingen;Memmingen;Memmingen;?????????;Memmingen;x;;
MEM_ADJ;Memminger;Memminger;Memminger;Memminger;Memminger;Memminger;Memminger;Memminger;Memminger;Memminger;Memminger;?????????;Memminger;x;;
MEN;Mentese;Mentese;Mentese;Mentese;Mentese;Mentese;Mentese;Mentese;Mentese;Mentese;Mentese;???????;Mentese;x;;
MEN_ADJ;Mentese;Mentese;Mentese;Mentese;Mentese;Mentese;Mentese;Mentese;Mentese;Mentese;Mentese;???????;Mentese;x;;
MFA;Montferrat;Montferrat;Montferrat;Monferrato;Montferrat;Monferrato;Montferrat;Montferrat;Montferrat;Monferrato;Montferrat;?????????;Montferrat;x;;
MFA_ADJ;Montferratian;Montferrat;Montferratian;Montferratian;Montferrat;Montferratian;Montferratian;Montferratian;Montferratian;Montferratian;Montferrat;?????????????;Montferratian;x;;
MFY;Mahafaly;Mahafaly;Mahafaly;Mahafaly;Mahafaly;Mahafaly;Mahafaly;Mahafaly;Mahafaly;Mahafaly;Mahafaly;????????;Mahafaly;x;;
MFY_ADJ;Mahafaly;Mahafaly;Mahafaly;Mahafaly;Mahafaly;Mahafaly;Mahafaly;Mahafaly;Mahafaly;Mahafaly;Mahafaly;????????;Mahafaly;x;;
MIK;Mikmaq;Mikmaq;Mikmaq;Mikmaq;Mikmaq;Mikmaq;Mikmaq;Mikmaq;Mikmaq;mikmaq;Mikmaq;??????;Mikmaq;x;;
MIK_ADJ;Mikmaq;Mikmaq;Mikmaq;Mikmaq;Mikmaq;Mikmaq;Mikmaq;Mikmaq;Mikmaq;mikmaq;Mikmaq;??????;Mikmaq;x;;
MIR;Merina;Merina;Merina;Merina;Merina;Merina;Merina;Merina;Merina;Merina;Merina;??????;Merina;x;;
MIR_ADJ;Imerina;Imerina;Imerina;Imerina;Imerina;Imerina;Imerina;Imerina;Imerina;Imerina;Imerina;???????;Imerina;x;;
MKS;Makassar;Makassar;Makassar;Makassar;Makassar;Makassar;Makassar;Makassar;Makassar;Makassar;Makassar;????????;Makassar;x;;
MKS_ADJ;Makassari;Makassari;Makassari;Makassari;Makassari;Makassari;Makassari;Makassari;Makassari;Makassari;Makassari;?????????;Makassari;x;;
MKU;Makua;Makua;Makua;Makua;Makua;Makua;Makua;Makua;Makua;Makua;Makua;?????;Makua;x;;
MKU_ADJ;Makuan;Makuan;Makuan;Makuan;Makuan;Makuan;Makuan;Makuan;Makuan;Makuan;Makuan;??????;Makuan;x;;
MLB;Manipur;Manipur;Manipur;Manipur;Manipur;Manipur;Manipur;Manipur;Manipur;Manipur;Manipur;???????;Manipur;x;;
MLB_ADJ;Manipuri;Manipuri;Manipuri;Manipuri;Manipuri;Manipuri;Manipuri;Manipuri;Manipuri;Manipuri;Manipuri;????????;Manipuri;x;;
MLC;Malacca;Malacca;Malacca;Malakka;Malaca;Malacca;Malacca;Malacca;Malacca;Malakka;Malaca;???????;Malacca;x;;
MLC_ADJ;Malaccan;Malaccan;Malaccan;Malaccan;Malacano;Malaccan;Malaccan;Malaccan;Malaccan;Malakka;Malaccan;??????????;Malaccan;x;;
MLD;Maldives;Maldives;Malediven;Malediwy;Maldivas;Maldive;Maldív-szigetek;Maledivy;Maldív-szigetek;Maldiven;Maldivas;????????;Malediivit;x;;
MLD_ADJ;Maldivian;Maldivien;Maledivisch;Malediwach;Maldivo;Maldive;maldív;maledivské;maldív;Maldivische;Maldivo;???????????;Malediivien;x;;
MLI;Malindi;Malindi;Malindi;Malindi;Malindi;Malindi;Malindi;Malindi;Malindi;Malindi;Malindi;???????;Malindi;x;;
MLI_ADJ;Malindi;Malindi;Malindi;Malindi;Malindi;Malindi;Malindi;Malindi;Malindi;Malindi;Malindi;???????;Malindi;x;;
MLW;Malwa;Malwa;Malwa;Malwa;Malwa;Malwa;Malwa;Malwa;Malwa;Malwa;Malwa;??????;Malwa;x;;
MLW_ADJ;Malwan;Malouan;Malwan;Malwan;Malwan;Malwan;Malwan;Malwan;Malwan;Malwan;Malwan;??????;Malwan;x;;
MMI;Miami;Miami;Miami;Miami;Miami;Miami;Miami;Miami;Miami;Miami;Miami;?????;Miami;x;;
MMI_ADJ;Miami;Miami;Miami;Miami;Miami;Miami;Miami;Miami;Miami;Miami;Miami;?????;Miami;x;;
MNG;The Ming Empire;L'Empire Ming;Das Ming-Imperium;Imperium Ming;El Imperio Ming;l'impero Ming;A Ming birodalom;Ming Ríše;A Ming birodalom;de Ming-Rijk;O Império Ming;??? ???????;Ming Empire;x;;
MNG_ADJ;Ming;Ming;Ming;Ming;Ming;Ming;Ming;ming;Ming;Ming;Ming;???;Ming;x;;
MNG_democracy;The Republic of China;La République de Chine;Der Republik China;Chinskiej Republiki Ludowej;La República de China;la Repubblica di Cina;A Kínai Köztársaság;Cínská republika;A Kínai Köztársaság;de Republiek China;A República da China;????????? ??????????;Kiinan tasavallan;x;;
MNG_democracy_ADJ;Chinese;Chinois;Chinesisch;chinski;chino;Cinese;kínai;cínština;kínai;Chinese;chinês;?????????;Kiinan kieli;x;;
MNG_fascist_dictatorship;The Nanking Republic;La République de Nankin;Der Nanking-Republik;Republika Nanking;La república de Nanking;la Repubblica Nanchino;a nankingi Köztársaság;Nanking republika;a nankingi Köztársaság;de Nanking Republiek;A república de Nanking;?????????? ??????????;Nanking tasavalta;x;;
MNG_fascist_dictatorship_ADJ;Nanking;Nankin;Nanking;Nanking;Nanking;Nanchino;Nanking;Nanking;Nanking;Nanking;Nanking;??????;Nanking;x;;
MNG_proletarian_dictatorship;The People's Republic of China;La République populaire de Chine;Volksrepublik China;Chinska Republika Ludowa;La República Popular de China;La Repubblica popolare cinese;Népköztársaság Kínai;Cínská lidová republika;Népköztársaság Kínai;de Volksrepubliek China;as pessoasda Republica da China;????????? ???????? ??????????;People Kiina;x;;
MNG_proletarian_dictatorship_ADJ;Chinese;chinois;Chinesisch;chinski;chino;Cinese;kínai;cínština;kínai;Chinese;chinês;?????????;Kiinan kieli;x;;
MNS;Munster;Munster;Munster;Munster;Munster;Munster;Munster;Munster;Munster;Munster;Munster;???????;Munster;x;;
MNS_ADJ;Munster;Munster;Munster;Munster;Munster;Munster;Munster;Munster;Munster;Munster;Munster;???????;Munster;x;;
MOE;Morea;Morea;Morea;Morea;Morea;Morea;Morea;Morea;Morea;Morea;Morea;?????;Morea;x;;
MOE_ADJ;Morean;Morean;Morean;Morean;Morean;Moreano;Morean;Morean;Morean;Morean;Morean;??????;Morean;x;;
MOS;Muscowy;Muscowy;Muscowy;Muscowy;Muscowy;Moscovia;Muscowy;Muscowy;Muscowy;Muscowy;Musculoso;???????;Muscowy;x;;
MOS_ADJ;Moscovian;Moscovien;Moskauer;Moscovian;Moscoviano;Moscoviano;Moscovian;Moscovian;Moscovian;Moskouse;Moscoviano;?????????;Moscovian;x;;
MRA;Maravi;Maravi;Maravi;Maravi;Maravi;Maravi;Maravi;Maravi;Maravi;Maravi;Maravi;??????;Maravi;x;;
MRA_ADJ;Maravi;Maravi;Maravi;Maravi;Maravi;Maravi;Maravi;Maravi;Maravi;Maravi;Maravi;??????;Maravi;x;;
MRI;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;???????;Madurai;x;;
MRI;Mori;Mori;Mori;Mori;Mori;Mori;Mori;Mori;Mori;Mori;Mori;????;Mori;x;;
MRI_ADJ;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;Madurai;???????;Madurai;x;;
MRI_ADJ;Mori;Mori;Mori;Mori;Mori;Mori;Mori;Mori;Mori;Mori;Mori;????;Mori;x;;
MSA;Malaya;Malaisie;Malaya;Malaya;Malaya;Malaya;Malájföld;Malajsko;Malájföld;Malaya;Malásia;??????;Malaya;x;;
MSA_ADJ;Malayan;Malais;Malaiisch;malajski;malayo;malese;Malayan;malajský;Malayan;Malayan;Malaio;?????????;malaijilainen;x;;
MTA;Mantua;Mantoue;Mantua;Mantua;Mantua;Mantova;Mantova;Mantova;Mantova;Mantua;Mantua;??????;Mantovan;x;;
MTA_ADJ;Mantuan;Mantoue;Mantuan;Mantuan;Mantuan;Mantovano;mantovai;Mantuan;mantovai;Mantuan;Mantuan;???????;Mantuan;x;;
MTR;Mataram;Mataram;Mataram;Mataram;Mataram;Mataram;Mataram;Mataram;Mataram;Mataram;Mataram;???????;Mataram;x;;
MTR_ADJ;Mataram;Mataram;Mataram;Mataram;Mataram;Mataram;Mataram;Mataram;Mataram;Mataram;Mataram;???????;Mataram;x;;
MUL;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;??????;Multan;x;;
MUL_ADJ;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;??????;Multan;x;;
MUN;Münster;Münster;Münster;Münster;Münster;Münster;Münster;Münster;Münster;Münster;Münster;???????;Münster;x;;
MUN_ADJ;Munster;Munster;Munster;Munster;Munster;Munster;Munster;Munster;Munster;Munster;Munster;???????;Munster;x;;
MUR;Murom;Murom;Murom;Murom;Murom;Murom;Murom;Murom;Murom;Murom;Murom;?????;Murom;x;;
MUR_ADJ;Muromian;Muromian;Muromian;Muromian;Muromian;Muromian;Muromian;Muromian;Muromian;Muromian;Muromian;????????;Muromian;x;;
MWT;Mewat;Mewat;Mewat;Mewat;Mewat;Mewat;Mewat;Mewat;Mewat;Mewat;Mewat;?????;Mewat;x;;
MWT_ADJ;Mewat;Mewat;Mewat;Mewat;Mewat;Mewat;Mewat;Mewat;Mewat;Mewat;Mewat;?????;Mewat;x;;
NAH;Navajo;Navajo;Navajo;Navajo;Navajo;Navajo;Navajo;Navajo;Navajo;Navajo;Navajo;??????;Navajo;x;;
NAH_ADJ;Navajo;Navajo;Navajo;Navajo;Navajo;Navajo;Navajo;Navajo;Navajo;Navajo;Navajo;??????;Navajo;x;;
NAP;Naples;Naples;Neapel;Neapol;Nápoles;Napoli;Nápoly;Neapol;Nápoly;Napels;Nápoles;???????;Napoli;x;;
NAP_ADJ;Neapolitan;Napolitain;Neapolitanisch;neapolitanski;napolitano;napoletano;nápolyi;neapolská;nápolyi;Napolitaans;napolitano;??????????????;napolilainen;x;;
NAV;Navarra;Navarre;Navarra;Navarra;Navarra;Navarra;Navarra;Navarra;Navarra;Navarra;Navarra;???????;Navarra;x;;
NAV_ADJ;Navarrese;Navarrais;Navarrese;Nawarry;navarro;Navarrese;navarraiak;Navarrese;navarraiak;Navarrese;Navarro;??????????;Navarrese;x;;
NAX;Naxos;Naxos;Naxos;Naxos;Naxos;Naxos;Naxos;Naxos;Naxos;Naxos;Naxos;??????;Naxos;x;;
NAX_ADJ;Naxosian;Naxosien;Naxosian;Naxosian;Naxosiano;Naxosiano;Naxosian;Naxosian;Naxosian;Naxosian;Naxosiano;????????;Naxosian;x;;
NEV;Nevers;Nevers;Nevers;Nevers;Nevers;Nevers;Nevers;Nevers;Nevers;Nevers;Nunca;?????;Nevers;x;;
NEV_ADJ;Nivernais;Nivernais;Nivernais;Nivernais;Nivernais;Nivernese;Nivernais;Nivernais;Nivernais;Nivernais;Nivernais;???????;Nivernais;x;;
NIZ;Deva Bengal;Deva Bengal;Deva Bengal;Deva Bengal;Deva Bengal;Deva Bengala;Deva bengáli;Deva Bengal;Deva bengáli;Deva Bengal;Deva Bengal;???? ???????????;Deva Bengal;x;;
NIZ_ADJ;Deva Bengali;Deva Bengali;Deva Bengali;Deva bengalski;Deva Bengali;Deva Bengalese;Deva bengáli;Deva bengálská;Deva bengáli;Deva Bengali;Deva Bengali;???? ???????????;Deva Bengali;x;;
NKO;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;?????;Nkore;x;;
NKO_ADJ;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;Nkore;?????;Nkore;x;;
NOG;Nogai;Nogai;Nogai;Nogai;Nogai;Nogai;nogaj;Nogai;nogaj;Nogai;Nogai;?????????;Nogai;x;;
NOG_ADJ;Nogai;Nogai;Nogai;Nogai;Nogai;Nogai;nogaj;Nogai;nogaj;Nogai;Nogai;?????????;Nogai;x;;
